,id,artist_name,track_name,album_name,artist_genre,release_date,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2920,2d7C38EFmRjhBoDVQlkBwq,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: 3. Sequentia: Dies irae - Live",Mozart: Requiem,"['classical', 'classical era']",1999-01-01,75,47,4776209,119000,0.387,7,-13.384,0.0311,0.934,0.279,0.48,0.513,72.376,119000,4
2921,0IyGHPrmMBLPZZ7Nrc9wAg,Felix Mendelssohn,"Mendelssohn: String Quartet No. 6 in F Minor, Op. 80, MWV R37: II. Allegro assai",Mendelssohn Felix and Fanny,"['classical', 'early romantic era', 'german romanticism']",2013-01-04,63,36,455171,273948,0.289,5,-11.603,0.0469,0.926,0.692,0.172,0.233,138.85,273948,1
2922,6Az3bBtdsxTut4NjYrcHQL,Antonio Vivaldi,"Violin Concerto in E Minor, RV 278: I. Allegro molto","Vivaldi: Concerti per violino VI ""La boemia""","['baroque', 'classical', 'early music', 'italian baroque']",2018-09-28,72,29,2097724,383842,0.14,9,-17.331,0.0458,0.946,0.184,0.353,0.191,127.063,383842,4
2923,0nLiqZ6A27jJri2VCalIUs,Metallica,Nothing Else Matters,Metallica,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",1991-08-12,83,80,23230356,388267,0.362,4,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,388267,3
2924,4aYLAF6ckQ5ooGGGM7sWAa,Metallica,The Unforgiven,Metallica,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",1991-08-12,83,74,23230356,386493,0.584,7,-9.579,0.0254,0.0108,0.00296,0.253,0.244,139.261,386493,4
2925,0DnGfA1r8pAssJCuq4ojla,Gary Moore,Still Got The Blues,Still Got The Blues,"['album rock', 'blues rock', 'british blues', 'electric blues', 'hard rock', 'rock']",1990-01-01,59,67,583725,370867,0.39,9,-14.497,0.0353,0.257,0.000152,0.122,0.32,169.563,370867,3
2926,1Cj2vqUwlJVG27gJrun92y,Disturbed,The Sound of Silence,Immortalized,"['alternative metal', 'nu metal', 'rap metal']",2015-08-21,75,71,5711269,248467,0.28,6,-9.367,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4
2927,43BduqOjnHPaF4QE34M4Hh,Maria Daines,The House of the Rising Sun,Timeless,[],2015-04-09,32,27,7282,299991,0.621,9,-6.717,0.039,0.0945,7.15e-05,0.0873,0.179,203.774,299991,3
2928,6yUfnx5JoOSgK9KETq1JIe,Mountain,Masters Of War - Ozzy version,Masters of War,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock']",2007,55,19,263844,278800,0.588,10,-5.474,0.0295,0.000401,0.0,0.232,0.294,181.38,278800,3
2930,3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,Back To Black (Deluxe Edition),"['british soul', 'neo soul']",2006,76,80,8185791,241293,0.422,7,-13.964,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,4
2931,3N4DI1vuTSX1tz7fa2NQZw,Amy Winehouse,Rehab,Back To Black (Deluxe Edition),"['british soul', 'neo soul']",2006,76,72,8185791,214947,0.558,0,-13.609,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,214947,4
2934,0rmGAIH9LNJewFw7nKzZnc,Bon Jovi,You Give Love A Bad Name,Slippery When Wet,"['glam metal', 'rock']",1986-08-16,78,81,11599097,222707,0.96,0,-2.947,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707,4
2935,2IZZqH4K02UIYg5EohpNHF,The Cranberries,Zombie,No Need To Argue,"['irish rock', 'pop rock']",1994-10-03,72,4,3150696,306427,0.635,7,-8.957,0.0339,0.0154,0.00483,0.366,0.304,166.973,306427,4
2937,5JvsxPAHsGxwNq4xto2HtM,Roxette,Listen To Your Heart,Look Sharp! (Extended Version),"['europop', 'new wave pop', 'soft rock', 'swedish pop']",1988-10-21,71,72,1872995,328093,0.583,1,-4.935,0.0275,0.108,0.0,0.111,0.337,86.063,328093,4
2940,1bKQ48M9onID2kbSpRy8kK,Scorpions,Send Me An Angel,Crazy World,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",1990-01-01,73,69,6021125,273333,0.417,1,-11.587,0.0318,0.434,0.000622,0.211,0.166,80.87,273333,3
2943,5xhQChGGhKLWqBqX4XhtYE,AWOLNATION,Sail,Megalithic Symphony Deluxe,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",2011,63,1,2087569,259102,0.435,1,-9.582,0.0568,0.452,0.609,0.0953,0.243,119.038,259102,4
2944,1EJZQ6uhrvl4JtoKn7RKFd,Scorpions,Follow Your Heart,Follow Your Heart,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",2017-11-10,73,57,6021125,245627,0.656,7,-5.712,0.0319,0.0431,0.000161,0.139,0.195,153.747,245627,4
2945,60ifqqPhbselSwXyGrGyMK,Deep Purple,Soldier Of Fortune - 2009 Digital Remaster,Stormbringer (Remastered),"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock']",1974-11,67,60,4807518,204880,0.313,2,-13.007,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,204880,4
2946,0HSqXHUdHUbDjWxYIClohv,Judas Priest,Angel,Angel Of Retribution,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'power metal', 'rock']",2005-02-28,67,55,3456914,264200,0.441,11,-7.86,0.0243,0.014,0.0,0.11,0.204,83.998,264200,4
2948,31AOj9sFz2gM0O3hMARRBx,R.E.M.,Losing My Religion,Out Of Time (25th Anniversary Edition),"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",1991-03-12,73,83,3804912,268427,0.855,9,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4
2949,6PypGyiu0Y2lCDBN1XZEnP,R.E.M.,Everybody Hurts,Automatic For The People,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",1992-10-05,73,74,3804912,320267,0.324,2,-10.451,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3
2950,2N2yrmodOnVF10mKvItC9P,Guns N' Roses,Don't Cry (Original),Use Your Illusion I,"['glam metal', 'hard rock', 'rock']",1991-09-17,80,78,26949975,283733,0.59,11,-8.638,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4
2951,1zng9uqqXoPkmU05nsAlsw,Bon Jovi,Bed Of Roses,Keep The Faith,"['glam metal', 'rock']",1992-11-03,78,73,11599097,394400,0.596,5,-5.599,0.0293,0.101,0.0,0.21,0.161,164.587,394400,3
2952,0NJC0FDCODpPUntRTTQq97,Aerosmith,Cryin',Get A Grip,"['album rock', 'classic rock', 'hard rock', 'rock']",1993-01-01,78,71,12926295,308333,0.856,9,-3.674,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3
2953,3L60Vu9qmY6fg2QroRIxgi,Janis Joplin,Cry Baby,Pearl (Legacy Edition),"['blues rock', 'classic rock', 'psychedelic rock', 'rock']",1971-01-11,63,62,2971848,238600,0.418,0,-9.654,0.0299,0.514,0.000343,0.0535,0.504,83.308,238600,3
2954,1u0THw5xaGd7sYzJEh48Lt,Florence + The Machine,Jenny of Oldstones (Game of Thrones),Jenny of Oldstones (Game of Thrones),"['baroque pop', 'pop', 'uk alternative pop']",2019-04-22,76,57,6136925,188639,0.195,1,-10.653,0.0797,0.931,9.73e-06,0.0949,0.171,46.489,188639,4
2955,7iQM9DQUFKUSNjVt8GQZV2,Sonya Belousova,Toss A Coin To Your Witcher,Toss A Coin To Your Witcher,['soundtrack'],2020-01-22,53,59,16552,190307,0.425,5,-9.474,0.0304,0.92,6.41e-05,0.144,0.481,103.128,190307,4
2956,4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Knockin' On Heaven's Door,Use Your Illusion II,"['glam metal', 'hard rock', 'rock']",1991-09-18,80,79,26949975,336000,0.739,6,-7.193,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,4
2957,5n6RDaGFSN88oRWuGtYAIN,Queen,The Show Must Go On - Remastered 2011,Innuendo (2011 Remaster),"['classic rock', 'glam rock', 'rock']",1991-02-05,86,68,44283711,277827,0.687,11,-6.926,0.0329,0.409,0.0,0.112,0.189,84.141,277827,4
2958,7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,Total Eclipse of the Heart,The Very Best of Bonnie Tyler,"['disco', 'europop', 'new wave pop', 'soft rock']",2009-03-26,67,77,1617960,267360,0.723,8,-5.887,0.0568,0.145,0.0,0.374,0.19,130.141,267360,4
2959,1MAYOJYnihOZr8fZuMv3HD,Scorpions,House of Cards,Return to Forever,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",2015-02-20,73,48,6021125,305627,0.408,5,-7.557,0.027,0.434,0.0,0.209,0.193,131.737,305627,4
2960,67s5Cx8cn7iA5j3aJFkqnC,Accept,Amamos La Vida,Objection Overruled,"['album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",1993-01-16,59,45,795406,278973,0.628,11,-7.25,0.0325,0.287,0.00498,0.274,0.354,98.0,278973,4
2961,4Fw2KBPSaSoZgmqwtqrGIl,Scorpions,The Best Is Yet to Come,Sting in the Tail,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",2010-03-22,73,46,6021125,273560,0.662,1,-4.76,0.0276,0.0648,0.0,0.0857,0.531,140.019,273560,4
2962,3BEZCNZSmVv30vsMNSOCri,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Unplugged (Deluxe Edition),"['blues rock', 'classic rock', 'electric blues', 'rock']",1992-08-25,72,44,5143830,289027,0.524,2,-11.626,0.0459,0.321,0.000952,0.94,0.636,93.654,289027,4
2964,3EYLxYSyCO4fsIIz79rW9z,Scorpions,Always Somewhere - 2015 Remaster,Lovedrive,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",1979-01-15,73,52,6021125,297520,0.51,0,-7.3,0.0299,0.0902,0.00142,0.147,0.198,113.074,297520,4
2966,0ojGXbSAH6INkZX24Kfs2u,Accept,The Best Is yet to Come,Too Mean to Die,"['album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",2021-01-29,59,53,795406,287467,0.647,11,-7.243,0.032,0.00281,1.77e-05,0.111,0.508,167.973,287467,4
2967,7vBvAgZizx6wvlVXMbvuf4,Fujii Kaze,もうええわ,HELP EVER HURT NEVER,['japanese teen pop'],2020-05-20,77,55,1457483,301933,0.585,9,-7.969,0.0593,0.43,0.0,0.357,0.296,81.956,301933,4
2968,2Nl3vx5qRnATIckVRZxb4T,Fujii Kaze,何なんw,HELP EVER HURT NEVER,['japanese teen pop'],2020-05-20,77,59,1457483,320640,0.729,7,-7.113,0.13,0.394,0.000164,0.144,0.69,89.851,320640,4
2969,0f3Ce9xjHymExIpEyHUC8D,Fujii Kaze,優しさ,HELP EVER HURT NEVER,['japanese teen pop'],2020-05-20,77,56,1457483,240080,0.706,1,-6.827,0.0491,0.11,0.0,0.0925,0.262,133.847,240080,4
2970,6Dmxt4rbi97c7sjoWRrJoj,Fujii Kaze,帰ろう,HELP EVER HURT NEVER,['japanese teen pop'],2020-05-20,77,58,1457483,284480,0.624,9,-5.926,0.0335,0.297,0.0,0.127,0.335,91.891,284480,4
2971,6FMelWDNGnYBva29R4d0tq,King Gnu,Prayer X,Sympa,['j-pop'],2019-01-16,70,0,2548376,195227,0.752,8,-6.006,0.28,0.423,0.0,0.181,0.542,174.114,195227,4
2972,1nZlkcceuqGnUNug0lUlsk,King Gnu,Prayer X (Acoustic),Prayer X (Acoustic),['j-pop'],2018-11-16,70,0,2548376,89001,0.29,11,-10.999,0.0322,0.896,6.39e-05,0.26,0.475,87.197,89001,4
2973,6aPDcQqxHILkKLqDdtIKu7,King Gnu,The hole,Sympa,['j-pop'],2019-01-16,70,0,2548376,275733,0.445,5,-6.014,0.0255,0.655,0.0,0.11,0.111,75.012,275733,4
2974,4hJ0xbo5ErSsZgrccu7h2v,Cö Shu Nie,asphyxia (piano ver.),Aurora,"['anime', 'j-pixie', 'j-poprock']",2018-10-24,55,0,258876,285160,0.151,5,-8.579,0.0464,0.875,0.0,0.122,0.362,184.016,285160,4
2975,4CJKA4RuqLJ2HzATMGCht3,Cö Shu Nie,defection,Aurora,"['anime', 'j-pixie', 'j-poprock']",2018-10-24,55,0,258876,224520,0.348,5,-5.614,0.0315,0.522,0.0,0.0915,0.236,114.756,224520,4
2976,3fiWSSrUn4xaUO1VyqIf1K,King Gnu,McDonald Romance,Tokyo Rendez-Vous,['j-pop'],2017-10-27,70,0,2548376,165733,0.546,8,-7.688,0.0724,0.0752,0.000102,0.0859,0.435,84.84,165733,4
2977,7EpBcf9qMid2LjNU2rc4GS,TK from Ling tosite sigure,white silence (album version),Flowering,"['j-poprock', 'j-rock', 'otacore']",2012-06-27,62,0,360599,418213,0.357,0,-11.514,0.0289,0.941,0.421,0.28,0.223,170.092,418213,4
2978,2rdYwWhqlS8MEWSgvSU6eg,FAITH,Headphones,Headphones,['j-indie'],2020-09-02,30,24,20842,191169,0.859,10,-2.371,0.23,0.0438,0.000147,0.0836,0.608,199.873,191169,4
2979,0GLyqTysS0DFoeKjURtB8s,TK from Ling tosite sigure,unravel,Fantastic Magic,"['j-poprock', 'j-rock', 'otacore']",2014-08-27,62,5,360599,238360,0.889,7,-2.755,0.086,0.0495,0.0,0.0983,0.333,135.021,238360,4
2981,4wel6DQu0dMVBRVn2ZTPoy,King Gnu,白日,Ceremony,['j-pop'],2020-01-15,70,0,2548376,276373,0.891,1,-3.242,0.115,0.562,0.0,0.322,0.697,93.011,276373,4
2982,6etVkKF8FAy4jXcSl8jlEO,Vaundy,東京フラッシュ,strobo,"['j-pop', 'japanese soul']",2020-05-27,73,0,1177237,258859,0.634,2,-5.508,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99,258859,4
2983,0apsgQi5yIbTMhm1wuvnQf,Cö Shu Nie,asphyxia,PURE,"['anime', 'j-pixie', 'j-poprock']",2019-12-11,55,0,258876,174893,0.913,5,-3.318,0.15,0.05,0.0,0.283,0.39,82.52,174893,4
2984,4rvtqOGyTPZJwWtVTNdZbu,Kenshi Yonezu,Lemon,STRAY SHEEP,"['anime', 'j-pop']",2020-08-05,76,0,4432661,255827,0.646,11,-4.963,0.0268,0.304,0.0,0.297,0.373,86.957,255827,4
2985,2zbWCme3Dvp8071b4R4nkY,King Gnu,Vinyl,Tokyo Rendez-Vous,['j-pop'],2017-10-27,70,0,2548376,294387,0.892,1,-3.83,0.111,0.0597,0.0,0.174,0.728,90.018,294387,4
2986,15TaZdhznRBaKzyHLHA9ad,TK from Ling tosite sigure,unravel (acoustic version),unravel (acoustic version),"['j-poprock', 'j-rock', 'otacore']",2015-05-20,62,0,360599,228834,0.39,9,-6.083,0.0937,0.829,0.0,0.0729,0.311,84.092,228834,5
2988,4IouQaO9GkaHC7AtMErdSa,Daoko,打上花火,THANK YOU BLUE,"['j-pixie', 'japanese electropop']",2017-12-20,55,62,330891,289578,0.668,6,-4.315,0.0249,0.288,0.0,0.107,0.292,95.968,289578,4
2989,6g93YtKKHU2H1qIqhLIL0Y,Aimer,カタオモイ,Daydream,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",2016,70,0,2078441,207360,0.533,1,-5.974,0.0342,0.78,0.0,0.333,0.791,96.981,207360,4
2990,5aHfGUxRec6c41luxkDqhX,Kenshi Yonezu,ピースサイン,BOOTLEG,"['anime', 'j-pop']",2017-11-01,76,1,4432661,238533,0.935,10,-3.853,0.0684,0.00221,0.0,0.315,0.618,100.003,238533,4
2991,21z1GxeHjfD3qkaF5CgCTO,KANA-BOON,シルエット,Time,"['anime', 'j-pop', 'j-poprock', 'j-rock']",2015-01-21,61,2,849661,240133,0.934,2,-2.685,0.0507,1.05e-05,0.136,0.321,0.383,91.488,240133,4
2992,2vOAHp8PBBFYqvQUWSoITY,Mrs. GREEN APPLE,インフェルノ,Attitude,"['anime rock', 'j-pop', 'j-rock']",2019-10-01,72,68,2310525,211600,0.918,4,-2.095,0.0616,0.00894,0.0,0.643,0.662,92.504,211600,4
2993,1cHq6keYJRg8FjVgkqvRIA,SIRUP,LOOP,SIRUP EP2,"['japanese r&b', 'japanese soul']",2018-08-01,53,0,230454,306104,0.401,11,-9.132,0.0677,0.2,0.000134,0.109,0.24,79.993,306104,4
2994,65e5PmFI3cqoLEJYF3TfCG,Vaundy,不可幸力,strobo,"['j-pop', 'japanese soul']",2020-05-27,73,0,1177237,200243,0.815,11,-5.227,0.0426,0.0157,2.85e-06,0.0636,0.613,94.032,200243,4
2995,6aRZWMSePVPZIVX95WN0uI,Kiro Akiyama,Caffeine,From Dropout,"['anime', 'j-pop', 'j-rock']",2018,53,0,163404,243253,0.455,6,-5.467,0.0396,0.00367,0.0117,0.0649,0.763,133.998,243253,4
2996,488BRQDxWjQvasYBSnlf53,Kenshi Yonezu,海の幽霊,STRAY SHEEP,"['anime', 'j-pop']",2020-08-05,76,0,4432661,234467,0.397,9,-10.249,0.0386,0.721,3.27e-06,0.126,0.177,89.897,234467,4
2997,3DsNdDIj0sJHBuXIlcPPyz,Kenshi Yonezu,Flamingo,STRAY SHEEP,"['anime', 'j-pop']",2020-08-05,76,0,4432661,196387,0.668,7,-6.0,0.0546,0.165,0.0,0.0917,0.913,114.075,196387,4
2998,5bX2a3b1e4jjgRxjztVVjj,Cö Shu Nie,絶体絶命,PURE,"['anime', 'j-pixie', 'j-poprock']",2019-12-11,55,0,258876,148747,0.941,3,-4.556,0.168,0.0408,1.15e-06,0.0363,0.507,142.982,148747,4
2999,3dGLHh9iGsaGkLKeNyo9By,Eve,レーゾンデートル,Smile,"['anime', 'anime rock']",2020-02-12,69,39,1804131,222245,0.801,5,-4.086,0.0481,0.000106,7.68e-06,0.179,0.557,152.025,222245,4
3000,3xVCQGla5LLhrwqNS2FcHo,QUEEN BEE,火炎,Fire (Full Edition),"['anime rock', 'dance rock', 'j-pop', 'j-rock']",2019-01-30,54,58,241177,215973,0.933,11,-4.874,0.179,0.034,2.07e-05,0.33,0.607,169.842,215973,4
3001,6z1TvLTR0oOsWSJfDrERmj,ヨルシカ,言って。,夏草が邪魔をする,['j-pop'],2017-06-28,65,61,1867801,242182,0.749,0,-4.605,0.0536,0.00745,0.000297,0.0366,0.821,180.014,242182,4
3002,7vtM2vTsBAIE3sXzmIrmkz,Eve,闇夜,Smile,"['anime', 'anime rock']",2020-02-12,69,30,1804131,230636,0.627,11,-4.333,0.0361,0.156,1.08e-06,0.111,0.249,159.869,230636,4
3003,6oLejuhWNQf76ydBbtLrT9,Yoh kamiyama,YELLOW,SHIAWASE NA OTONA,['japanese teen pop'],2019-04-03,52,62,221383,178712,0.719,7,-4.77,0.0353,0.0144,0.000638,0.0887,0.686,117.981,178712,4
3004,3BcPnOVGe8QkuwDS4iuRdo,Akano,"Kawaki wo Ameku (From ""Domestic na Kanojo"")","Kawaki wo Ameku (From ""Domestic na Kanojo"")",['otacore'],2019-02-01,57,0,111916,92620,0.61,9,-7.414,0.0457,0.4,0.0,0.133,0.577,128.936,92620,4
3005,2Gpl7Fr4Mx0gmBfjmMjSNi,ラックライフ,名前を呼ぶよ,Life is beautiful,['j-poprock'],2017-03-15,46,52,84076,272693,0.718,1,-4.29,0.0303,0.0641,0.0,0.124,0.477,81.996,272693,4
3006,6F7DKt3AlvndCsCIB0LXrO,ラックライフ,風が吹く街,Life is beautiful,['j-poprock'],2017-03-15,46,44,84076,250280,0.925,1,-3.896,0.0476,0.00433,0.0,0.0959,0.552,98.977,250280,4
3007,5mAAu7QFjQ1u8xJ7XMrW3v,ラックライフ,サニーデイ,Life is beautiful,['j-poprock'],2017-03-15,46,25,84076,270040,0.901,8,-3.471,0.0355,0.00286,0.0,0.0609,0.864,110.007,270040,4
3008,0lyxN7epoZcbHEvPT1V6Wf,ラックライフ,初めの一歩,Life is beautiful,['j-poprock'],2017-03-15,46,25,84076,219307,0.904,1,-3.941,0.0594,0.0131,0.0,0.297,0.784,147.945,219307,4
3009,26ju6B94ocs1dqINAj1ca1,ラックライフ,アイトユウ,Life is beautiful,['j-poprock'],2017-03-15,46,30,84076,263720,0.818,5,-3.811,0.0288,0.0231,0.0,0.108,0.665,88.976,263720,4
3010,13Mc3SWs3qHmhoVx5ubVdH,ラックライフ,君の匂い,Life is beautiful,['j-poprock'],2017-03-15,46,22,84076,233267,0.434,10,-5.766,0.0288,0.308,0.0,0.379,0.367,165.943,233267,4
3011,2JwpNnaivL4ikHnTdQBvi1,ラックライフ,image,image,['j-poprock'],2020-04-20,46,9,84076,235867,0.834,1,-2.695,0.0415,0.0282,0.0,0.35,0.607,135.043,235867,4
3012,6kvgUVeUQdt1wiNufHffYV,ラックライフ,Aoi Haru,Aoi Haru,['j-poprock'],2020-05-06,46,9,84076,269733,0.639,8,-3.034,0.0567,0.127,0.0,0.354,0.457,163.933,269733,4
3013,6BFxnA3IqvnnIhJmRfSZi7,ラックライフ,初めの一歩,初めの一歩,['j-poprock'],2016-07-27,46,19,84076,221000,0.917,1,-3.121,0.0544,0.0194,0.0,0.315,0.817,147.973,221000,4
3014,1ohA4wnYOGNGs4JY9WUpSz,ラックライフ,ストレンジマン,名前を呼ぶよ,['j-poprock'],2016-05-11,46,18,84076,238347,0.887,6,-4.196,0.0501,0.0394,0.0,0.331,0.828,151.102,238347,4
3015,0bZbsbYYJ5pdoBzyi71yOh,Aimer,April Showers,Penny Rain,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",2019-04-09,70,0,2078441,343973,0.363,0,-7.066,0.0283,0.695,0.0,0.121,0.398,77.007,343973,4
3016,5VnUHP4qsIrFkcK9efw7hE,BRADIO,シークレットコード,POWER OF LIFE,"['j-poprock', 'otacore']",2015-06-03,47,37,138525,265311,0.692,1,-3.983,0.0309,0.00269,0.0,0.228,0.851,134.95,265311,4
3017,3r5lDxhPSDWvnCombRbK6q,Daichi Miura,IT'S THE RIGHT TIME,FEVER,"['j-pop', 'japanese singer-songwriter', 'okinawan pop']",2015-09-02,52,40,489803,220053,0.445,0,-6.267,0.0478,0.769,0.0,0.112,0.161,82.827,220053,4
3018,63uvElpTqr66FFPJNIkt9D,Watashi Kobayashi,villain (Cover),ADAMITSU,[],2020-10-28,5,4,202,220000,0.473,11,-7.963,0.124,0.511,0.0,0.501,0.712,95.965,220000,4
3019,2oaXa6zmxB7UIo2cpme6Gu,Watashi Kobayashi,HAPPY JAM JAM (Cover),ADAMITSU,[],2020-10-28,5,1,202,165259,0.761,3,-5.676,0.131,0.469,1.05e-05,0.165,0.656,116.07,165259,4
3020,2iOvMtA1u9s95NF6mJDOuT,Eito,香水,香水,['japanese teen pop'],2019-04-21,43,50,270701,252594,0.352,3,-6.838,0.041,0.824,0.0,0.0906,0.776,121.833,252594,4
3021,1y9QiBBJynizfLbYjHM2Sg,cinema staff,Name of Love,Name of Love,['j-rock'],2019-05-29,45,50,41818,266680,0.73,9,-3.979,0.0371,0.0166,0.0,0.15,0.168,147.991,266680,4
3022,3aHSrR1LXx97fQR3NxRGzC,ECD,ミスターWICKED,ECD,"['classic j-rock', 'japanese old school hip hop']",1992-02-11,26,36,9035,190000,0.465,0,-12.983,0.282,0.745,0.0,0.278,0.683,93.94,190000,4
3023,0srV50vu06OVgH5foGkaCB,Tade Dust,Murasaki Odoshi,Smooth Criminal,"['j-rap', 'japanese drill']",2019-09-11,41,33,9092,129179,0.433,0,-9.374,0.207,0.742,0.000162,0.0965,0.692,90.036,129179,4
3024,1FNHnj59xiQ7EFMOJBhLcp,Eve,Dramaturgy,bunka,"['anime', 'anime rock']",2017-12-20,69,0,1804131,238180,0.901,3,-1.733,0.0876,0.0188,0.0,0.159,0.702,149.05,238180,4
3025,7tdBXBfqfXSWpMaMA8QaES,Masayuki Suzuki,DADDY ! DADDY ! DO !,All Time Rock 'n' Roll,['classic j-pop'],2020-04-15,55,0,214299,254640,0.815,8,-3.826,0.0496,0.322,0.0,0.12,0.819,138.101,254640,4
3026,1EA9zu4J2PjsygrFkvXQEK,Masayuki Suzuki,ラブ・ドラマティック (Funky Flag Version),Funky Flag,['classic j-pop'],2019-03-13,55,0,214299,261147,0.796,9,-4.949,0.0327,0.257,0.0,0.187,0.802,129.031,261147,4
3027,35KlorpQ6LQVVslvlcu1gN,Kenshi Yonezu,Lemon,Lemon,"['anime', 'j-pop']",2018-03-14,76,0,4432661,256107,0.661,11,-4.924,0.0268,0.366,0.0,0.354,0.446,86.983,256107,4
3028,3BSPKTravgBDjmuG1rIXvw,Coda,BLOODY STREAM,BLOODY STREAM,['shonen'],2013-01-30,54,67,89726,261920,0.903,8,-3.125,0.064,0.0086,0.0,0.315,0.662,129.999,261920,4
3029,06XQvnJb53SUYmlWIhUXUi,YOASOBI,怪物,怪物,"['j-pop', 'japanese teen pop']",2021-01-06,76,70,4728434,206000,0.824,1,-3.419,0.118,0.0699,6.57e-05,0.31,0.774,169.935,206000,4
3030,732MYWbvyL6ss5rwl5g0dy,Cö Shu Nie,Lamp,PURE,"['anime', 'j-pixie', 'j-poprock']",2019-12-11,55,46,258876,174240,0.934,1,-4.12,0.0677,0.159,0.0,0.0993,0.522,180.07,174240,4
3031,6Ql0fQdv3SkLIs2BPzMrRN,キタニタツヤ,Sad Girl,Seven Girls’ H(e)avens,"['j-pop', 'japanese electropop']",2019-09-25,61,47,132473,192438,0.458,7,-8.68,0.13,0.0318,0.0,0.141,0.583,95.997,192438,4
3032,41YivtJd2tb1jb7IejdQYn,Vickeblanka,WALK - movie ver.,夏の夢/WALK,"['anime', 'anime rock', 'j-pop']",2018-08-08,60,46,243183,224280,0.502,10,-5.836,0.0335,0.0753,0.0,0.151,0.564,77.988,224280,4
3033,63eYNR1MOS2bvltGBtnFBo,CIKI,Between,Between,['korean r&b'],2018-11-08,48,50,107878,241955,0.481,1,-7.179,0.0413,0.398,3.49e-06,0.161,0.566,123.008,241955,4
3034,0oqpKwNSfXhgnRfCPxay5Y,梅田サイファー,トラボルタカスタム - From THE FIRST TAKE,トラボルタカスタム - From THE FIRST TAKE,[],2021-10-13,40,50,24074,292087,0.722,11,-5.122,0.366,0.206,0.0,0.0978,0.588,172.138,292087,4
3035,5g9ie4IcY8P7M00VcWRq9C,梅田サイファー,梅田ナイトフィーバー19' - From THE FIRST TAKE,梅田ナイトフィーバー19' - From THE FIRST TAKE,[],2021-10-13,40,46,24074,362099,0.925,6,-4.872,0.287,0.28,0.0,0.35,0.799,111.055,362099,4
3036,3HF8pvoG1vSZWaHfj0K5oh,LIL LEAGUE,Rollah Coaster,Rollah Coaster,[],2022-04-25,33,34,14541,185667,0.818,10,-5.349,0.0518,0.282,0.0,0.183,0.769,153.055,185667,4
3037,534CTO8v2KnPNSMJ0jI3W3,汐れいら,センチメンタル・キス - Acoustic ver.,センチメンタル・キス (Acoustic ver.),[],2022-03-14,42,54,3839,326104,0.327,6,-6.041,0.0265,0.725,0.0,0.0965,0.394,76.984,326104,4
3038,0TiPsHnzFxNw4ivIWEg70e,Tzanca Uraganu,Se Misca Beat,Se Misca Beat,['manele'],2019-12-22,60,44,639167,179026,0.721,2,-8.559,0.1,0.108,0.00114,0.0618,0.885,166.059,179026,4
